member_name,member_start_date,member_end_date,political_party,administrative_region,gender
κουσελας ηλια δημητριος,2004-03-07,2007-08-18,πανελληνιο σοσιαλιστικο κινημα,μεσσηνιας,male
κουσελας ηλια δημητριος,2007-09-16,2009-09-07,πανελληνιο σοσιαλιστικο κινημα,μεσσηνιας,male
κουσελας ηλια δημητριος,2009-10-04,2012-04-11,πανελληνιο σοσιαλιστικο κινημα,μεσσηνιας,male
κουσουρνας γεωργιου ευσταθιος,2009-10-04,2010-12-30,πανελληνιο σοσιαλιστικο κινημα,δωδεκανησου,male
κουτμεριδης θεοδωρου ευσταθιος,2004-03-07,2005-05-09,πανελληνιο σοσιαλιστικο κινημα,σερρων,male
κουτμεριδης θεοδωρου ευσταθιος,2007-09-16,2009-09-07,πανελληνιο σοσιαλιστικο κινημα,σερρων,male
κουτμεριδης θεοδωρου ευσταθιος,2009-10-04,2012-04-11,πανελληνιο σοσιαλιστικο κινημα,σερρων,male
κουτουμανος σαραντου νικολαος,2023-05-21,2023-05-29,κομμουνιστικο κομμα ελλαδας,μεσσηνιας,male
αβραμοπουλος λαμπρου δημητριος,1993-10-10,1994-05-25,νεα δημοκρατια,α' αθηνων,male
αβραμοπουλος λαμπρου δημητριος,2004-03-07,2007-08-18,νεα δημοκρατια,α' αθηνων,male
αβραμοπουλος λαμπρου δημητριος,2007-09-16,2009-09-07,νεα δημοκρατια,α' αθηνων,male
αβραμοπουλος λαμπρου δημητριος,2009-10-04,2011-11-11,νεα δημοκρατια,α' αθηνων,male
αβραμοπουλος λαμπρου δημητριος,2012-05-06,2012-05-19,νεα δημοκρατια,α' αθηνων,male
αβραμοπουλος λαμπρου δημητριος,2012-06-17,2014-11-03,νεα δημοκρατια,α' αθηνων,male
αβραμοπουλος λαμπρου δημητριος,2023-05-21,2023-05-29,νεα δημοκρατια,ηλειας,male
αβραμοπουλος λαμπρου δημητριος,2023-06-25,2023-11-13,νεα δημοκρατια,ηλειας,male
ανατολακης στεφανου γεωργιος,2009-10-04,2012-04-11,λαικος ορθοδοξος συναγερμος,β' πειραιως,male
κουτρουμανης σπυριδωνος γεωργιος,2009-10-04,2012-04-11,πανελληνιο σοσιαλιστικο κινημα,β' αθηνων,male
κουτσογιαννακοπουλος ιωαννη κωνσταντινος,2012-06-17,2014-12-31,νεα δημοκρατια,φθιωτιδας,male
κουτσογιωργας ιωαννη αγαμεμνων,1989-01-01,1989-06-02,πανελληνιο σοσιαλιστικο κινημα,αχαιας,male
κουτσουκος δημητριου γιαννης,2000-04-09,2000-09-20,πανελληνιο σοσιαλιστικο κινημα,ηλειας,male
κουτσουκος δημητριου γιαννης,2004-03-07,2007-08-18,πανελληνιο σοσιαλιστικο κινημα,ηλειας,male
κουτσουκος δημητριου γιαννης,2007-09-16,2009-09-07,πανελληνιο σοσιαλιστικο κινημα,ηλειας,male
κουτσουκος δημητριου γιαννης,2009-10-04,2012-04-11,πανελληνιο σοσιαλιστικο κινημα,ηλειας,male
κουτσουκος δημητριου γιαννης,2012-05-06,2012-05-19,πανελληνιο σοσιαλιστικο κινημα,ηλειας,male
κουτσουκος δημητριου γιαννης,2013-02-21,2014-12-31,πανελληνιο σοσιαλιστικο κινημα,ηλειας,male
κουτσουκος δημητριου γιαννης,2012-11-07,2013-02-20,ανεξαρτητοι (εκτος κομματος),ηλειας,male
κουτσουκος δημητριου γιαννης,2012-06-17,2012-11-06,πανελληνιο σοσιαλιστικο κινημα,ηλειας,male
κουτσουκος δημητριου γιαννης,2015-01-25,2015-08-28,πανελληνιο σοσιαλιστικο κινημα,ηλειας,male
κουτσουκος δημητριου γιαννης,2015-09-20,2019-06-11,δημοκρατικη συμπαραταξη (πανελληνιο σοσιαλιστικο κινημα - δημοκρατικη αριστερα),ηλειας,male
κουτσουμπας αποστολου δημητριος,2015-01-25,2015-08-28,κομμουνιστικο κομμα ελλαδας,β' αθηνων,male
κουτσουμπας αποστολου δημητριος,2015-09-20,2019-06-11,κομμουνιστικο κομμα ελλαδας,β' αθηνων,male
κουτσουμπας αποστολου δημητριος,2019-07-07,2023-04-22,κομμουνιστικο κομμα ελλαδας,β2' δυτικου τομεα αθηνων,male
κουτσουμπας αποστολου δημητριος,2023-05-21,2023-05-29,κομμουνιστικο κομμα ελλαδας,φθιωτιδας,male
κουτσουμπας αποστολου δημητριος,2023-06-25,2023-11-13,κομμουνιστικο κομμα ελλαδας,β1' βορειου τομεα αθηνων,male
κουτσουμπας βασιλειου ανδρεας,2007-09-16,2009-09-07,νεα δημοκρατια,βοιωτιας,male
κουτσουμπας βασιλειου ανδρεας,2012-05-06,2012-05-19,νεα δημοκρατια,βοιωτιας,male
κουτσουμπας βασιλειου ανδρεας,2012-06-17,2014-12-31,νεα δημοκρατια,βοιωτιας,male
κουτσουμπας βασιλειου ανδρεας,2017-02-22,2019-06-11,νεα δημοκρατια,βοιωτιας,male
κουτσουμπας βασιλειου ανδρεας,2019-07-07,2023-04-22,νεα δημοκρατια,βοιωτιας,male
κοψαχειλης αθανασιου τιμολεων,2012-05-06,2012-05-19,νεα δημοκρατια,γρεβενων,male
κοψαχειλης αθανασιου τιμολεων,2012-06-17,2014-12-31,νεα δημοκρατια,γρεβενων,male
κοψαχειλης αθανασιου τιμολεων,2015-01-25,2015-08-28,νεα δημοκρατια,γρεβενων,male
κρανιας ηλια δημητριος,2009-08-31,2009-09-07,νεα δημοκρατια,αργολιδος,male
κρατσας γεωργιου αποστολος,1989-01-01,1989-06-02,νεα δημοκρατια,β' αθηνων,male
κρατσας γεωργιου αποστολος,1989-06-18,1989-10-12,νεα δημοκρατια,β' αθηνων,male
κρατσας γεωργιου αποστολος,1989-11-05,1990-03-12,νεα δημοκρατια,β' αθηνων,male
κρατσας γεωργιου αποστολος,1990-04-08,1993-09-11,νεα δημοκρατια,β' αθηνων,male
κρεμαστινος θωμα δημητριος,2000-04-09,2004-02-11,πανελληνιο σοσιαλιστικο κινημα,δωδεκανησου,male
κρεμαστινος θωμα δημητριος,2009-10-04,2012-04-11,πανελληνιο σοσιαλιστικο κινημα,δωδεκανησου,male
κρεμαστινος θωμα δημητριος,2012-05-06,2012-05-19,πανελληνιο σοσιαλιστικο κινημα,δωδεκανησου,male
κρεμαστινος θωμα δημητριος,2012-06-17,2014-12-31,πανελληνιο σοσιαλιστικο κινημα,δωδεκανησου,male
κρεμαστινος θωμα δημητριος,2015-01-25,2015-08-28,πανελληνιο σοσιαλιστικο κινημα,δωδεκανησου,male
κρεμαστινος θωμα δημητριος,2015-09-20,2019-06-11,δημοκρατικη συμπαραταξη (πανελληνιο σοσιαλιστικο κινημα - δημοκρατικη αριστερα),δωδεκανησου,male
κρεσπης αναστασιου νικολαος,2012-05-06,2012-05-19,λαικος συνδεσμος - χρυση αυγη,ηλειας,male
κρητικος δημοσθενη νεοκλης,2019-07-07,2023-04-22,νεα δημοκρατια,λακωνιας,male
κρητικος δημοσθενη νεοκλης,2023-05-21,2023-05-29,νεα δημοκρατια,λακωνιας,male
κρητικος δημοσθενη νεοκλης,2023-06-25,2023-11-13,νεα δημοκρατια,λακωνιας,male
κρητικος νικολαου παναγιωτης,1989-01-01,1989-06-02,πανελληνιο σοσιαλιστικο κινημα,β' πειραιως,male
κρητικος νικολαου παναγιωτης,1989-06-18,1989-10-12,πανελληνιο σοσιαλιστικο κινημα,β' πειραιως,male
κρητικος νικολαου παναγιωτης,1989-11-05,1990-03-12,πανελληνιο σοσιαλιστικο κινημα,β' πειραιως,male
κρητικος νικολαου παναγιωτης,1990-04-08,1993-09-11,πανελληνιο σοσιαλιστικο κινημα,β' πειραιως,male
κρητικος νικολαου παναγιωτης,1993-10-10,1996-08-24,πανελληνιο σοσιαλιστικο κινημα,β' πειραιως,male
κρητικος νικολαου παναγιωτης,1996-09-22,2000-03-14,πανελληνιο σοσιαλιστικο κινημα,β' πειραιως,male
κρητικος νικολαου παναγιωτης,2000-04-09,2004-02-11,πανελληνιο σοσιαλιστικο κινημα,β' πειραιως,male
κρικος ιωαννη αθανασιος,1989-01-01,1989-06-02,νεα δημοκρατια,β' αθηνων,male
κρικος ιωαννη αθανασιος,1989-06-18,1989-10-12,νεα δημοκρατια,β' αθηνων,male
κρικος ιωαννη αθανασιος,1989-11-05,1990-03-12,νεα δημοκρατια,β' αθηνων,male
κριτσωτακης γεωργιου μιχαηλ,2009-10-04,2012-04-11,συνασπισμος ριζοσπαστικης αριστερας,ηρακλειου,male
κριτσωτακης γεωργιου μιχαηλ,2012-05-06,2012-05-19,συνασπισμος ριζοσπαστικης αριστερας,ηρακλειου,male
κριτσωτακης γεωργιου μιχαηλ,2012-06-17,2014-12-31,συνασπισμος ριζοσπαστικης αριστερας,ηρακλειου,male
κριτσωτακης γεωργιου μιχαηλ,2015-08-21,2015-08-28,λαικη ενοτητα,ηρακλειου,male
κριτσωτακης γεωργιου μιχαηλ,2015-01-25,2015-08-20,συνασπισμος ριζοσπαστικης αριστερας,ηρακλειου,male
